id_year;name;id_team;name;type;minutes;id_answer;inserted;correct;id_task;score;category
1;2009;91;Havran;logical;159;925;2009-10-24 17:39:01;FALSE;16;0;college
1;2009;78;Botnik;logical;159;926;2009-10-24 17:39:07;FALSE;16;0;college
1;2009;78;Botnik;logical;159;927;2009-10-24 17:39:17;FALSE;16;0;college
1;2009;78;Botnik;logical;159;928;2009-10-24 17:39:19;FALSE;16;0;college
1;2009;78;Botnik;logical;159;929;2009-10-24 17:39:22;FALSE;16;0;college
1;2009;66;MY;programming;159;930;2009-10-24 17:39:24;FALSE;4;0;college
1;2009;78;Botnik;logical;159;931;2009-10-24 17:39:24;TRUE;16;967;college
1;2009;40;elfel;logical;159;932;2009-10-24 17:39:24;TRUE;15;975;other
1;2009;37;Jak se nám líbí!;programming;159;933;2009-10-24 17:39:25;TRUE;7;997;other
1;2009;38;Genius proTeam !;logical;159;934;2009-10-24 17:39:33;FALSE;16;0;high_school
1;2009;7;Societas Leptonychotes;logical;159;935;2009-10-24 17:39:36;FALSE;16;0;other
1;2009;65;Acervus aren;logical;159;936;2009-10-24 17:39:36;TRUE;16;966;college
1;2009;71;Cinquecento;logical;159;937;2009-10-24 17:39:39;TRUE;15;974;college
1;2009;45;Supermuf;idea;159;938;2009-10-24 17:39:39;TRUE;24;969;other
1;2009;39;Прагоры;logical;159;939;2009-10-24 17:39:45;TRUE;14;968;other
1;2009;11;interwin;idea;159;940;2009-10-24 17:39:57;FALSE;26;0;high_school
1;2009;62;"Bystrí, silní, tvoriví";logical;160;941;2009-10-24 17:40:26;TRUE;15;973;high_school
1;2009;20;Samotáři;logical;160;942;2009-10-24 17:40:46;FALSE;16;0;other
1;2009;38;Genius proTeam !;logical;160;943;2009-10-24 17:40:50;TRUE;12;957;high_school
1;2009;16;Kokokel;idea;160;944;2009-10-24 17:40:57;TRUE;25;993;college
1;2009;27;Ustafaci;logical;160;945;2009-10-24 17:40:59;TRUE;16;965;college
1;2009;24;Sloniky;logical;161;946;2009-10-24 17:41:06;TRUE;16;964;other
1;2009;91;Havran;logical;161;947;2009-10-24 17:41:13;TRUE;16;963;college
1;2009;56;Geek Team;programming;161;948;2009-10-24 17:41:15;FALSE;5;0;college
1;2009;33;Red Alert;logical;161;949;2009-10-24 17:41:16;TRUE;15;972;college
1;2009;20;Samotáři;logical;161;950;2009-10-24 17:41:18;FALSE;16;0;other
1;2009;43;Červený trpaslík;logical;161;951;2009-10-24 17:41:28;FALSE;16;0;other
1;2009;34;M&M CM&HP;idea;161;952;2009-10-24 17:41:44;TRUE;22;958;high_school
1;2009;66;MY;logical;161;953;2009-10-24 17:41:54;TRUE;17;996;college
1;2009;41;Tykadla;logical;161;954;2009-10-24 17:41:58;TRUE;17;995;other
1;2009;64;Tweety neni kura!!!;idea;162;955;2009-10-24 17:42:09;TRUE;26;969;college
1;2009;56;Geek Team;programming;162;956;2009-10-24 17:42:17;FALSE;5;0;college
1;2009;56;Geek Team;programming;162;957;2009-10-24 17:42:24;FALSE;5;0;college
1;2009;75;Mamut břichem nahoru;idea;162;958;2009-10-24 17:42:29;FALSE;26;0;high_school
1;2009;60;Poklusem!;idea;162;959;2009-10-24 17:42:32;TRUE;25;992;other
1;2009;70;Posleda;logical;162;960;2009-10-24 17:42:33;TRUE;16;962;other
1;2009;56;Geek Team;programming;162;961;2009-10-24 17:42:34;FALSE;5;0;college
1;2009;56;Geek Team;programming;162;962;2009-10-24 17:42:38;FALSE;5;0;college
1;2009;56;Geek Team;programming;162;963;2009-10-24 17:42:44;FALSE;5;0;college
1;2009;56;Geek Team;programming;162;964;2009-10-24 17:42:48;FALSE;5;0;college
1;2009;58;Trosecnici;programming;162;965;2009-10-24 17:42:52;FALSE;5;0;other
1;2009;20;Samotáři;logical;162;966;2009-10-24 17:42:52;TRUE;16;961;other
1;2009;3;Zero power zero;logical;162;967;2009-10-24 17:42:58;TRUE;13;943;high_school
1;2009;40;elfel;idea;163;968;2009-10-24 17:43:52;TRUE;26;968;other
1;2009;7;Societas Leptonychotes;logical;163;969;2009-10-24 17:43:58;FALSE;16;0;other
1;2009;22;Mažentoví Bústri;logical;164;970;2009-10-24 17:44:03;FALSE;16;0;other
1;2009;48;KoKoDlDlSi;logical;164;971;2009-10-24 17:44:04;TRUE;17;994;college
1;2009;49;Privat Members;idea;164;972;2009-10-24 17:44:10;TRUE;26;967;other
1;2009;66;MY;idea;164;973;2009-10-24 17:44:23;TRUE;22;957;college
1;2009;83;LaMky;idea;164;974;2009-10-24 17:44:28;TRUE;24;968;high_school
1;2009;35;Ztráty a nálezy;logical;164;975;2009-10-24 17:44:31;FALSE;17;0;college
1;2009;19;Projížďka na střele;programming;164;976;2009-10-24 17:44:37;FALSE;4;0;college
1;2009;56;Geek Team;idea;164;977;2009-10-24 17:44:43;FALSE;26;0;college
1;2009;56;Geek Team;idea;164;978;2009-10-24 17:44:52;FALSE;26;0;college
1;2009;3;Zero power zero;idea;165;979;2009-10-24 17:45:29;FALSE;21;0;high_school
1;2009;6;kancl;logical;165;980;2009-10-24 17:45:31;FALSE;16;0;other
1;2009;58;Trosecnici;programming;165;981;2009-10-24 17:45:41;FALSE;5;0;other
1;2009;56;Geek Team;programming;165;982;2009-10-24 17:45:53;FALSE;5;0;college
1;2009;35;Ztráty a nálezy;logical;166;983;2009-10-24 17:46:01;FALSE;17;0;college
1;2009;39;Прагоры;programming;166;984;2009-10-24 17:46:12;TRUE;8;996;other
1;2009;78;Botnik;logical;166;985;2009-10-24 17:46:17;TRUE;15;971;college
1;2009;56;Geek Team;programming;166;986;2009-10-24 17:46:20;FALSE;5;0;college
1;2009;31;mechanický pomeranč;idea;166;987;2009-10-24 17:46:36;TRUE;24;967;college
1;2009;16;Kokokel;logical;167;988;2009-10-24 17:47:01;FALSE;17;0;college
1;2009;16;Kokokel;logical;167;989;2009-10-24 17:47:17;TRUE;17;993;college
1;2009;23;šneci;logical;167;990;2009-10-24 17:47:31;FALSE;16;0;other
1;2009;77;Faltus Team;logical;167;991;2009-10-24 17:47:33;FALSE;16;0;high_school
1;2009;7;Societas Leptonychotes;logical;167;992;2009-10-24 17:47:37;FALSE;16;0;other
1;2009;64;Tweety neni kura!!!;idea;167;993;2009-10-24 17:47:38;TRUE;24;966;college
1;2009;77;Faltus Team;logical;167;994;2009-10-24 17:47:43;FALSE;16;0;high_school
1;2009;40;elfel;logical;167;995;2009-10-24 17:47:43;FALSE;17;0;other
1;2009;56;Geek Team;programming;168;996;2009-10-24 17:48:09;FALSE;5;0;college
1;2009;56;Geek Team;programming;168;997;2009-10-24 17:48:32;FALSE;5;0;college
1;2009;11;interwin;idea;168;998;2009-10-24 17:48:32;FALSE;26;0;high_school
1;2009;19;Projížďka na střele;idea;168;999;2009-10-24 17:48:33;FALSE;21;0;college
1;2009;26;Vosaři;logical;168;1000;2009-10-24 17:48:33;FALSE;16;0;other
1;2009;21;Byli jsme čtyři;programming;168;1001;2009-10-24 17:48:42;TRUE;6;979;college
1;2009;78;Botnik;logical;168;1002;2009-10-24 17:48:44;FALSE;14;0;college
1;2009;90;poker face;idea;168;1003;2009-10-24 17:48:49;FALSE;26;0;high_school
1;2009;48;KoKoDlDlSi;idea;168;1004;2009-10-24 17:48:55;TRUE;26;966;college
1;2009;90;poker face;idea;168;1005;2009-10-24 17:48:55;FALSE;26;0;high_school
1;2009;29;WeSwearSheWas18;logical;169;1006;2009-10-24 17:49:03;TRUE;12;956;high_school
1;2009;71;Cinquecento;logical;169;1007;2009-10-24 17:49:12;FALSE;17;0;college
1;2009;90;poker face;idea;169;1008;2009-10-24 17:49:19;FALSE;26;0;high_school
1;2009;90;poker face;idea;169;1009;2009-10-24 17:49:23;FALSE;26;0;high_school
1;2009;11;interwin;programming;169;1010;2009-10-24 17:49:28;FALSE;6;0;high_school
1;2009;90;poker face;idea;169;1011;2009-10-24 17:49:30;FALSE;26;0;high_school
1;2009;27;Ustafaci;logical;169;1012;2009-10-24 17:49:49;TRUE;15;970;college
1;2009;69;Home alone;programming;169;1013;2009-10-24 17:49:54;FALSE;6;0;college
1;2009;17;Pokakaný dudlík;idea;169;1014;2009-10-24 17:49:54;TRUE;25;991;college
1;2009;69;Home alone;programming;170;1015;2009-10-24 17:50:15;TRUE;6;978;college
1;2009;66;MY;idea;170;1016;2009-10-24 17:50:19;TRUE;26;965;college
1;2009;38;Genius proTeam !;idea;170;1017;2009-10-24 17:50:23;TRUE;24;965;high_school
1;2009;33;Red Alert;programming;170;1018;2009-10-24 17:50:27;FALSE;5;0;college
1;2009;29;WeSwearSheWas18;idea;170;1019;2009-10-24 17:50:28;FALSE;22;0;high_school
1;2009;90;poker face;idea;170;1020;2009-10-24 17:50:29;FALSE;26;0;high_school
1;2009;40;elfel;idea;170;1021;2009-10-24 17:50:34;FALSE;21;0;other
1;2009;11;interwin;programming;171;1022;2009-10-24 17:51:10;FALSE;6;0;high_school
1;2009;33;Red Alert;programming;171;1023;2009-10-24 17:51:18;TRUE;5;992;college
1;2009;32;Heuréka;idea;171;1024;2009-10-24 17:51:28;TRUE;23;939;high_school
1;2009;53;team13;programming;171;1025;2009-10-24 17:51:28;FALSE;5;0;college
1;2009;19;Projížďka na střele;programming;171;1026;2009-10-24 17:51:29;TRUE;6;977;college
1;2009;53;team13;programming;171;1027;2009-10-24 17:51:34;TRUE;6;976;college
1;2009;24;Sloniky;logical;171;1028;2009-10-24 17:51:59;TRUE;17;992;other
1;2009;28;Sněhurka a.s.;logical;172;1029;2009-10-24 17:52:07;TRUE;15;969;other
1;2009;24;Sloniky;idea;172;1030;2009-10-24 17:52:15;TRUE;22;956;other
1;2009;20;Samotáři;logical;172;1031;2009-10-24 17:52:54;TRUE;14;967;other
1;2009;72;GyTu Solvers;logical;172;1032;2009-10-24 17:52:57;FALSE;16;0;high_school
1;2009;38;Genius proTeam !;idea;173;1033;2009-10-24 17:53:14;FALSE;26;0;high_school
1;2009;35;Ztráty a nálezy;programming;173;1034;2009-10-24 17:53:20;TRUE;6;975;college
1;2009;62;"Bystrí, silní, tvoriví";programming;173;1035;2009-10-24 17:53:22;FALSE;7;0;high_school
1;2009;78;Botnik;idea;173;1036;2009-10-24 17:53:23;FALSE;26;0;college
1;2009;38;Genius proTeam !;idea;173;1037;2009-10-24 17:53:25;FALSE;26;0;high_school
1;2009;72;GyTu Solvers;logical;173;1038;2009-10-24 17:53:29;FALSE;16;0;high_school
1;2009;38;Genius proTeam !;idea;173;1039;2009-10-24 17:53:30;FALSE;26;0;high_school
1;2009;3;Zero power zero;idea;173;1040;2009-10-24 17:53:31;FALSE;21;0;high_school
1;2009;38;Genius proTeam !;idea;173;1041;2009-10-24 17:53:34;FALSE;26;0;high_school
1;2009;78;Botnik;idea;173;1042;2009-10-24 17:53:34;FALSE;26;0;college
1;2009;47;1.FC Brno;logical;173;1043;2009-10-24 17:53:50;FALSE;16;0;high_school
1;2009;88;Dopplerův jev zapomněl heslo;logical;174;1044;2009-10-24 17:54:00;FALSE;16;0;other
1;2009;7;Societas Leptonychotes;programming;174;1045;2009-10-24 17:54:25;TRUE;8;995;other
1;2009;53;team13;idea;174;1046;2009-10-24 17:54:47;FALSE;26;0;college
1;2009;30;My nic - to samo;idea;174;1047;2009-10-24 17:54:49;FALSE;21;0;college
1;2009;11;interwin;programming;174;1048;2009-10-24 17:54:50;FALSE;6;0;high_school
1;2009;67;podmnozina;logical;174;1049;2009-10-24 17:54:58;TRUE;14;966;college
1;2009;43;Červený trpaslík;idea;174;1050;2009-10-24 17:54:58;TRUE;22;955;other
1;2009;73;žufouni;logical;175;1051;2009-10-24 17:55:01;FALSE;16;0;other
1;2009;21;Byli jsme čtyři;idea;175;1052;2009-10-24 17:55:02;FALSE;24;0;college
1;2009;45;Supermuf;idea;175;1053;2009-10-24 17:55:16;TRUE;22;954;other
1;2009;89;Bender of Brains;logical;175;1054;2009-10-24 17:55:26;FALSE;12;0;high_school
1;2009;78;Botnik;idea;175;1055;2009-10-24 17:55:35;FALSE;26;0;college
1;2009;78;Botnik;idea;175;1056;2009-10-24 17:55:38;FALSE;26;0;college
1;2009;21;Byli jsme čtyři;idea;175;1057;2009-10-24 17:55:38;TRUE;24;964;college
1;2009;76;"Matfyzák a matfyzák, a.s.";logical;175;1058;2009-10-24 17:55:41;TRUE;16;960;college
1;2009;71;Cinquecento;idea;175;1059;2009-10-24 17:55:50;TRUE;26;964;college
1;2009;78;Botnik;idea;176;1060;2009-10-24 17:56:01;FALSE;26;0;college
1;2009;78;Botnik;logical;176;1061;2009-10-24 17:56:05;FALSE;14;0;college
1;2009;78;Botnik;logical;176;1062;2009-10-24 17:56:08;FALSE;14;0;college
1;2009;29;WeSwearSheWas18;idea;176;1063;2009-10-24 17:56:09;FALSE;26;0;high_school
1;2009;73;žufouni;logical;176;1064;2009-10-24 17:56:34;TRUE;16;959;other
1;2009;31;mechanický pomeranč;logical;177;1065;2009-10-24 17:57:15;FALSE;15;0;college
1;2009;31;mechanický pomeranč;logical;177;1066;2009-10-24 17:57:22;FALSE;15;0;college
1;2009;31;mechanický pomeranč;logical;177;1067;2009-10-24 17:57:27;FALSE;15;0;college
1;2009;81;yxo;logical;178;1068;2009-10-24 17:58:09;TRUE;16;958;college
1;2009;88;Dopplerův jev zapomněl heslo;idea;178;1069;2009-10-24 17:58:12;TRUE;24;963;other
1;2009;87;Oto;programming;178;1070;2009-10-24 17:58:19;FALSE;4;0;other
1;2009;78;Botnik;logical;178;1071;2009-10-24 17:58:22;FALSE;14;0;college
1;2009;78;Botnik;logical;178;1072;2009-10-24 17:58:24;FALSE;14;0;college
1;2009;78;Botnik;logical;178;1073;2009-10-24 17:58:26;FALSE;14;0;college
1;2009;78;Botnik;logical;178;1074;2009-10-24 17:58:29;FALSE;14;0;college
1;2009;56;Geek Team;idea;178;1075;2009-10-24 17:58:33;FALSE;26;0;college
1;2009;46;Pomocná škola;logical;178;1076;2009-10-24 17:58:48;TRUE;17;991;other
1;2009;35;Ztráty a nálezy;logical;179;1077;2009-10-24 17:59:03;FALSE;17;0;college
1;2009;7;Societas Leptonychotes;logical;179;1078;2009-10-24 17:59:17;TRUE;15;968;other
1;2009;38;Genius proTeam !;idea;179;1079;2009-10-24 17:59:17;FALSE;26;0;high_school
1;2009;39;Прагоры;logical;179;1080;2009-10-24 17:59:22;TRUE;17;990;other
1;2009;93;mlok;logical;179;1081;2009-10-24 17:59:36;FALSE;16;0;high_school
1;2009;70;Posleda;idea;180;1082;2009-10-24 18:00:02;TRUE;23;938;other
1;2009;38;Genius proTeam !;idea;180;1083;2009-10-24 18:00:18;FALSE;26;0;high_school
1;2009;15;IQtIQ;idea;180;1084;2009-10-24 18:00:26;TRUE;25;990;college
1;2009;38;Genius proTeam !;idea;180;1085;2009-10-24 18:00:26;FALSE;26;0;high_school
1;2009;45;Supermuf;logical;180;1086;2009-10-24 18:00:55;FALSE;15;0;other
1;2009;77;Faltus Team;programming;180;1087;2009-10-24 18:00:59;FALSE;7;0;high_school
1;2009;11;interwin;idea;181;1088;2009-10-24 18:01:10;FALSE;26;0;high_school
1;2009;84;Vepři ve při;logical;181;1089;2009-10-24 18:01:32;TRUE;14;965;college
1;2009;21;Byli jsme čtyři;logical;181;1090;2009-10-24 18:01:59;TRUE;14;964;college
1;2009;80;Kings of Medlanky;programming;182;1091;2009-10-24 18:02:09;FALSE;5;0;college
1;2009;58;Trosecnici;programming;182;1092;2009-10-24 18:02:23;TRUE;5;991;other
1;2009;68;Řezníčci;logical;182;1093;2009-10-24 18:02:28;TRUE;15;967;high_school
1;2009;58;Trosecnici;idea;182;1094;2009-10-24 18:02:32;TRUE;26;963;other
1;2009;93;mlok;logical;182;1095;2009-10-24 18:02:55;TRUE;16;957;high_school
1;2009;17;Pokakaný dudlík;idea;183;1096;2009-10-24 18:03:02;TRUE;24;962;college
1;2009;20;Samotáři;idea;183;1097;2009-10-24 18:03:03;TRUE;23;937;other
1;2009;35;Ztráty a nálezy;logical;183;1098;2009-10-24 18:03:11;FALSE;17;0;college
1;2009;5;lAsenzio;logical;183;1099;2009-10-24 18:03:16;TRUE;13;942;college
1;2009;64;Tweety neni kura!!!;logical;183;1100;2009-10-24 18:03:25;TRUE;12;955;college
1;2009;30;My nic - to samo;programming;183;1101;2009-10-24 18:03:29;FALSE;4;0;college
1;2009;69;Home alone;logical;183;1102;2009-10-24 18:03:42;TRUE;16;956;college
1;2009;84;Vepři ve při;idea;183;1103;2009-10-24 18:03:58;FALSE;28;0;college
1;2009;61;para-N-methylaminoazobenzen;logical;184;1104;2009-10-24 18:04:18;FALSE;15;0;high_school
1;2009;84;Vepři ve při;idea;184;1105;2009-10-24 18:04:22;TRUE;28;1000;college
1;2009;29;WeSwearSheWas18;idea;184;1106;2009-10-24 18:04:34;FALSE;24;0;high_school
1;2009;55;AJETO;idea;184;1107;2009-10-24 18:04:53;TRUE;25;989;other
1;2009;64;Tweety neni kura!!!;programming;184;1108;2009-10-24 18:04:54;TRUE;4;997;college
1;2009;31;mechanický pomeranč;logical;184;1109;2009-10-24 18:04:59;FALSE;15;0;college
1;2009;75;Mamut břichem nahoru;logical;185;1110;2009-10-24 18:05:04;TRUE;19;1000;high_school
1;2009;62;"Bystrí, silní, tvoriví";logical;185;1111;2009-10-24 18:05:09;TRUE;19;999;high_school
1;2009;31;mechanický pomeranč;logical;185;1112;2009-10-24 18:05:09;FALSE;15;0;college
1;2009;31;mechanický pomeranč;logical;185;1113;2009-10-24 18:05:13;FALSE;15;0;college
1;2009;53;team13;idea;185;1114;2009-10-24 18:05:14;TRUE;29;1000;college
1;2009;48;KoKoDlDlSi;idea;185;1115;2009-10-24 18:05:49;TRUE;29;999;college
1;2009;11;interwin;logical;185;1116;2009-10-24 18:05:51;TRUE;12;954;high_school
1;2009;43;Červený trpaslík;idea;185;1117;2009-10-24 18:05:52;TRUE;25;988;other
1;2009;41;Tykadla;idea;185;1118;2009-10-24 18:05:57;TRUE;29;998;other
1;2009;7;Societas Leptonychotes;idea;186;1119;2009-10-24 18:06:03;TRUE;29;997;other
1;2009;29;WeSwearSheWas18;idea;186;1120;2009-10-24 18:06:05;TRUE;22;953;high_school
1;2009;46;Pomocná škola;programming;186;1121;2009-10-24 18:06:36;TRUE;10;1000;other
1;2009;84;Vepři ve při;idea;186;1122;2009-10-24 18:06:39;TRUE;29;996;college
1;2009;39;Прагоры;programming;186;1123;2009-10-24 18:06:46;TRUE;9;1000;other
1;2009;60;Poklusem!;logical;186;1124;2009-10-24 18:06:56;TRUE;20;1000;other
1;2009;16;Kokokel;idea;186;1125;2009-10-24 18:06:59;FALSE;28;0;college
1;2009;5;lAsenzio;idea;187;1126;2009-10-24 18:07:33;TRUE;29;995;college
1;2009;16;Kokokel;idea;187;1127;2009-10-24 18:07:33;TRUE;28;999;college
1;2009;41;Tykadla;programming;187;1128;2009-10-24 18:07:39;FALSE;4;0;other
1;2009;30;My nic - to samo;idea;187;1129;2009-10-24 18:07:52;TRUE;29;994;college
1;2009;49;Privat Members;logical;188;1130;2009-10-24 18:08:03;FALSE;20;0;other
1;2009;60;Poklusem!;idea;188;1131;2009-10-24 18:08:04;FALSE;28;0;other
1;2009;46;Pomocná škola;idea;188;1132;2009-10-24 18:08:20;TRUE;29;993;other
1;2009;60;Poklusem!;idea;188;1133;2009-10-24 18:08:29;TRUE;28;998;other
1;2009;7;Societas Leptonychotes;idea;188;1134;2009-10-24 18:08:32;FALSE;28;0;other
1;2009;83;LaMky;idea;188;1135;2009-10-24 18:08:40;TRUE;29;992;high_school
1;2009;55;AJETO;idea;188;1136;2009-10-24 18:08:42;TRUE;28;997;other
1;2009;80;Kings of Medlanky;logical;188;1137;2009-10-24 18:08:47;TRUE;18;1000;college
1;2009;38;Genius proTeam !;idea;188;1138;2009-10-24 18:08:49;FALSE;28;0;high_school
1;2009;90;poker face;logical;188;1139;2009-10-24 18:08:55;FALSE;17;0;high_school
1;2009;76;"Matfyzák a matfyzák, a.s.";programming;188;1140;2009-10-24 18:08:56;TRUE;10;999;college
1;2009;49;Privat Members;logical;188;1141;2009-10-24 18:08:59;TRUE;20;999;other
1;2009;8;Diamhra;programming;189;1142;2009-10-24 18:09:04;TRUE;11;1000;college
1;2009;90;poker face;logical;189;1143;2009-10-24 18:09:06;FALSE;17;0;high_school
1;2009;38;Genius proTeam !;idea;189;1144;2009-10-24 18:09:09;TRUE;28;996;high_school
1;2009;20;Samotáři;programming;189;1145;2009-10-24 18:09:11;FALSE;10;0;other
1;2009;90;poker face;logical;189;1146;2009-10-24 18:09:15;FALSE;17;0;high_school
1;2009;7;Societas Leptonychotes;idea;189;1147;2009-10-24 18:09:17;TRUE;28;995;other
1;2009;90;poker face;logical;189;1148;2009-10-24 18:09:21;FALSE;17;0;high_school
1;2009;33;Red Alert;idea;189;1149;2009-10-24 18:09:36;TRUE;27;1000;college
1;2009;11;interwin;idea;189;1150;2009-10-24 18:09:42;FALSE;28;0;high_school
1;2009;90;poker face;logical;189;1151;2009-10-24 18:09:51;FALSE;17;0;high_school
1;2009;15;IQtIQ;programming;189;1152;2009-10-24 18:09:51;TRUE;7;996;college
1;2009;84;Vepři ve při;idea;189;1153;2009-10-24 18:09:53;TRUE;27;999;college
1;2009;37;Jak se nám líbí!;programming;189;1154;2009-10-24 18:09:55;FALSE;5;0;other
1;2009;15;IQtIQ;idea;190;1155;2009-10-24 18:10:06;FALSE;28;0;college
1;2009;46;Pomocná škola;programming;190;1156;2009-10-24 18:10:10;TRUE;9;999;other
1;2009;90;poker face;idea;190;1157;2009-10-24 18:10:11;FALSE;26;0;high_school
1;2009;90;poker face;idea;190;1158;2009-10-24 18:10:21;FALSE;26;0;high_school
1;2009;24;Sloniky;logical;190;1159;2009-10-24 18:10:22;TRUE;12;953;other
1;2009;37;Jak se nám líbí!;programming;190;1160;2009-10-24 18:10:26;TRUE;6;974;other
1;2009;36;Šifrátoři;programming;190;1161;2009-10-24 18:10:33;TRUE;6;973;other
1;2009;46;Pomocná škola;idea;190;1162;2009-10-24 18:10:42;TRUE;28;994;other
1;2009;58;Trosecnici;programming;190;1163;2009-10-24 18:10:53;TRUE;11;999;other
1;2009;29;WeSwearSheWas18;idea;191;1164;2009-10-24 18:11:03;FALSE;28;0;high_school
1;2009;58;Trosecnici;logical;191;1165;2009-10-24 18:11:09;FALSE;15;0;other
1;2009;45;Supermuf;programming;191;1166;2009-10-24 18:11:10;TRUE;9;998;other
1;2009;90;poker face;idea;191;1167;2009-10-24 18:11:13;FALSE;26;0;high_school
1;2009;88;Dopplerův jev zapomněl heslo;logical;191;1168;2009-10-24 18:11:18;FALSE;17;0;other
1;2009;6;kancl;logical;191;1169;2009-10-24 18:11:21;FALSE;16;0;other
1;2009;16;Kokokel;programming;191;1170;2009-10-24 18:11:27;FALSE;10;0;college
1;2009;65;Acervus aren;idea;191;1171;2009-10-24 18:11:28;TRUE;29;991;college
1;2009;5;lAsenzio;idea;191;1172;2009-10-24 18:11:42;FALSE;28;0;college
1;2009;7;Societas Leptonychotes;programming;191;1173;2009-10-24 18:11:46;FALSE;11;0;other
1;2009;21;Byli jsme čtyři;idea;191;1174;2009-10-24 18:11:52;TRUE;29;990;college
1;2009;66;MY;idea;192;1175;2009-10-24 18:12:00;TRUE;27;998;college
1;2009;84;Vepři ve při;logical;192;1176;2009-10-24 18:12:06;TRUE;20;998;college
1;2009;24;Sloniky;idea;192;1177;2009-10-24 18:12:12;TRUE;28;993;other
1;2009;81;yxo;idea;192;1178;2009-10-24 18:12:15;TRUE;24;961;college
1;2009;37;Jak se nám líbí!;idea;192;1179;2009-10-24 18:12:17;TRUE;29;989;other
1;2009;53;team13;logical;192;1180;2009-10-24 18:12:17;TRUE;20;997;college
1;2009;41;Tykadla;logical;192;1181;2009-10-24 18:12:18;TRUE;19;998;other
1;2009;81;yxo;logical;192;1182;2009-10-24 18:12:20;FALSE;13;0;college
1;2009;62;"Bystrí, silní, tvoriví";idea;192;1183;2009-10-24 18:12:21;TRUE;28;992;high_school
1;2009;15;IQtIQ;idea;192;1184;2009-10-24 18:12:23;TRUE;28;991;college
1;2009;80;Kings of Medlanky;logical;192;1185;2009-10-24 18:12:27;TRUE;19;997;college
1;2009;16;Kokokel;idea;192;1186;2009-10-24 18:12:39;TRUE;29;988;college
1;2009;46;Pomocná škola;idea;192;1187;2009-10-24 18:12:45;TRUE;27;997;other
1;2009;76;"Matfyzák a matfyzák, a.s.";idea;192;1188;2009-10-24 18:12:46;TRUE;29;987;college
1;2009;29;WeSwearSheWas18;idea;192;1189;2009-10-24 18:12:56;TRUE;28;990;high_school
1;2009;46;Pomocná škola;programming;192;1190;2009-10-24 18:12:58;TRUE;11;998;other
1;2009;64;Tweety neni kura!!!;idea;192;1191;2009-10-24 18:12:59;FALSE;28;0;college
1;2009;64;Tweety neni kura!!!;idea;193;1192;2009-10-24 18:13:03;TRUE;28;989;college
1;2009;8;Diamhra;programming;193;1193;2009-10-24 18:13:21;TRUE;9;997;college
1;2009;62;"Bystrí, silní, tvoriví";logical;193;1194;2009-10-24 18:13:32;TRUE;20;996;high_school
1;2009;73;žufouni;logical;193;1195;2009-10-24 18:13:33;TRUE;14;963;other
1;2009;61;para-N-methylaminoazobenzen;idea;193;1196;2009-10-24 18:13:34;TRUE;29;986;high_school
1;2009;7;Societas Leptonychotes;programming;193;1197;2009-10-24 18:13:34;TRUE;11;997;other
1;2009;33;Red Alert;idea;193;1198;2009-10-24 18:13:52;TRUE;28;988;college
1;2009;6;kancl;programming;194;1199;2009-10-24 18:14:15;TRUE;1;978;other
1;2009;30;My nic - to samo;logical;194;1200;2009-10-24 18:14:21;TRUE;20;995;college
1;2009;83;LaMky;logical;194;1201;2009-10-24 18:14:33;TRUE;19;996;high_school
1;2009;7;Societas Leptonychotes;idea;194;1202;2009-10-24 18:14:37;TRUE;27;996;other
1;2009;49;Privat Members;idea;194;1203;2009-10-24 18:14:48;TRUE;28;987;other
1;2009;34;M&M CM&HP;idea;194;1204;2009-10-24 18:14:58;FALSE;21;0;high_school
1;2009;55;AJETO;idea;194;1205;2009-10-24 18:14:59;TRUE;29;985;other
1;2009;71;Cinquecento;logical;195;1206;2009-10-24 18:15:02;TRUE;20;994;college
1;2009;60;Poklusem!;logical;195;1207;2009-10-24 18:15:09;TRUE;19;995;other
1;2009;80;Kings of Medlanky;logical;195;1208;2009-10-24 18:15:15;FALSE;20;0;college
1;2009;82;Pšeníci;programming;195;1209;2009-10-24 18:15:26;TRUE;6;972;high_school
1;2009;15;IQtIQ;programming;195;1210;2009-10-24 18:15:27;FALSE;5;0;college
1;2009;80;Kings of Medlanky;logical;195;1211;2009-10-24 18:15:32;FALSE;20;0;college
1;2009;76;"Matfyzák a matfyzák, a.s.";idea;195;1212;2009-10-24 18:15:32;TRUE;28;986;college
1;2009;38;Genius proTeam !;idea;195;1213;2009-10-24 18:15:36;TRUE;29;984;high_school
1;2009;93;mlok;logical;195;1214;2009-10-24 18:15:41;TRUE;13;941;high_school
1;2009;76;"Matfyzák a matfyzák, a.s.";logical;195;1215;2009-10-24 18:15:47;TRUE;19;994;college
1;2009;33;Red Alert;idea;195;1216;2009-10-24 18:15:53;TRUE;29;983;college
1;2009;43;Červený trpaslík;idea;195;1217;2009-10-24 18:15:55;FALSE;28;0;other
1;2009;16;Kokokel;programming;195;1218;2009-10-24 18:15:55;TRUE;10;998;college
1;2009;41;Tykadla;idea;196;1219;2009-10-24 18:16:03;TRUE;28;985;other
1;2009;30;My nic - to samo;idea;196;1220;2009-10-24 18:16:04;TRUE;28;984;college
1;2009;77;Faltus Team;idea;196;1221;2009-10-24 18:16:07;TRUE;28;983;high_school
1;2009;37;Jak se nám líbí!;idea;196;1222;2009-10-24 18:16:22;TRUE;28;982;other
